route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_boarding
4,3298,4805253,Stamford - New Canaan,1718,0,,19,1
4,3298,4805405,Stamford - New Canaan,1782,0,,19,1
4,3298,4805378,Stamford - New Canaan,1712,0,,19,1
4,3298,4805136,Stamford - New Canaan,1726,0,,19,1
4,3298,4805762,Stamford - New Canaan,1798,0,,19,1
4,3298,4805720,Stamford - New Canaan,1716,0,,19,1
4,3298,4804862,Stamford - New Canaan,1722,0,,19,1
3,3298,4805523,Grand Central Terminal - NH-State St.,1514,0,,16,1
3,3298,4805152,Grand Central Terminal - NH-State St.,1504,0,,16,1
3,3298,4805630,Grand Central Terminal - New Haven,1508,0,,16,1
3,3298,4805219,Grand Central Terminal - New Haven,1582,0,,16,1
3,3298,4805206,Grand Central Terminal - New Haven,1522,0,,16,1
3,3298,4805078,Grand Central Terminal - New Haven,1526,0,,16,1
3,3298,4804949,Grand Central Terminal - New Haven,1534,0,,16,1
3,3298,4805584,Grand Central Terminal - New Haven,1580,0,,16,1
3,3298,4805524,Grand Central Terminal - New Haven,1516,0,,16,1
3,3298,4805303,Grand Central Terminal - New Haven,1574,0,,16,1
3,3298,4805302,Grand Central Terminal - New Haven,1568,0,,16,1
3,3298,4805294,Grand Central Terminal - New Haven,1562,0,,16,1
3,3298,4805474,Grand Central Terminal - New Haven,1586,0,,16,1
3,3298,4805463,Grand Central Terminal - New Haven,1530,0,,16,1
3,3298,4805404,Grand Central Terminal - New Haven,1552,0,,16,1
3,3298,4805164,Grand Central Terminal - New Haven,1576,0,,16,1
3,3298,4805145,Grand Central Terminal - New Haven,1556,0,,16,1
3,3298,4805105,Grand Central Terminal - New Haven,1590,0,,16,1
3,3298,4805098,Grand Central Terminal - New Haven,1584,0,,16,1
3,3298,4805664,Grand Central Terminal - New Haven,1598,0,,16,1
3,3298,4805022,Grand Central Terminal - New Haven,1502,0,,16,1
3,3298,4804876,Grand Central Terminal - New Haven,1554,0,,16,1
3,3298,4804875,Grand Central Terminal - New Haven,1548,0,,16,1
3,3298,4804873,Grand Central Terminal - New Haven,1542,0,,16,1
3,3298,4805258,Grand Central Terminal - Bridgeport,1470,0,,16,1
3,3298,4805388,Grand Central Terminal - Bridgeport,1456,0,,16,1
2,3298,4805620,Southeast - Wassaic,923,0,,14,1
2,3298,4805619,Southeast - Wassaic,905,0,,14,1
2,3298,4805509,Southeast - Wassaic,987,0,,14,1
2,3298,4805402,Southeast - Wassaic,915,0,,14,1
2,3298,4805198,Southeast - Wassaic,931,0,,14,1
2,3298,4805148,Southeast - Wassaic,991,0,,14,1
2,3298,4805679,Southeast - Wassaic,939,0,,14,1
2,3298,4805006,Southeast - Wassaic,975,0,,14,1
2,3298,4804938,Grand Central Terminal - Wassaic,949,0,,14,1
2,3298,4804830,Grand Central Terminal - Wassaic,967,0,,14,1
1,3298,4805735,Croton Harmon - Poughkeepsie,899,0,,12,1
1,3298,4805021,Croton Harmon - Poughkeepsie,801,0,,12,1
1,3298,4805778,Grand Central Terminal - Poughkeepsie,807,0,,12,1
1,3298,4805333,Grand Central Terminal - Poughkeepsie,863,0,,12,1
1,3298,4805341,Grand Central Terminal - Poughkeepsie,877,0,,12,1
1,3298,4805400,Grand Central Terminal - Poughkeepsie,893,0,,12,1
1,3298,4805197,Grand Central Terminal - Poughkeepsie,883,0,,12,1
1,3298,4805176,Grand Central Terminal - Poughkeepsie,821,0,,12,1
1,3298,4805175,Grand Central Terminal - Poughkeepsie,805,0,,12,1
1,3298,4805661,Grand Central Terminal - Poughkeepsie,835,0,,12,1
1,3298,4805660,Grand Central Terminal - Poughkeepsie,829,0,,12,1
1,3298,4804919,Grand Central Terminal - Poughkeepsie,817,0,,12,1
1,3298,4804816,Grand Central Terminal - Poughkeepsie,867,0,,12,1
1,3298,4804814,Grand Central Terminal - Poughkeepsie,849,0,,12,1
1,3298,4805061,Grand Central Terminal - Beacon,851,0,,12,1
1,3298,4805191,Grand Central Terminal - Beacon,855,0,,12,1
5,3298,4805518,Danbury - South Norwalk,1881,1,,10,1
5,3298,4805422,Danbury - South Norwalk,1863,1,,10,1
5,3298,4805754,Danbury - South Norwalk,1897,1,,10,1
5,3298,4805017,Danbury - South Norwalk,1851,1,,10,1
3,3298,4804808,New Haven - Stamford,1617,1,,5,1
5,3298,4805515,Danbury - Stamford,1837,1,,10,1
5,3298,4805411,Danbury - Stamford,1873,1,,10,1
5,3298,4805749,Danbury - Stamford,1841,1,,10,1
1,3298,4804979,Croton Harmon - Grand Central Terminal,734,1,,1,1
5,3298,4805011,Danbury - Grand Central Terminal,1819,1,,10,1
3,3298,4805556,New Rochelle - Grand Central Terminal,1217,1,,5,1
3,3298,4805424,Harrison - Grand Central Terminal,1319,1,,5,1
1,3298,4805549,Poughkeepsie - Grand Central Terminal,846,1,,1,1
1,3298,4805334,Poughkeepsie - Grand Central Terminal,872,1,,1,1
1,3298,4805322,Poughkeepsie - Grand Central Terminal,848,1,,1,1
1,3298,4805321,Poughkeepsie - Grand Central Terminal,840,1,,1,1
1,3298,4805319,Poughkeepsie - Grand Central Terminal,832,1,,1,1
1,3298,4805409,Poughkeepsie - Grand Central Terminal,860,1,,1,1
1,3298,4805398,Poughkeepsie - Grand Central Terminal,890,1,,1,1
1,3298,4805431,Poughkeepsie - Grand Central Terminal,806,1,,1,1
1,3298,4805677,Poughkeepsie - Grand Central Terminal,878,1,,1,1
1,3298,4805670,Poughkeepsie - Grand Central Terminal,864,1,,1,1
1,3298,4805043,Poughkeepsie - Grand Central Terminal,810,1,,1,1
1,3298,4804918,Poughkeepsie - Grand Central Terminal,802,1,,1,1
1,3298,4804806,Poughkeepsie - Grand Central Terminal,836,1,,1,1
2,3298,4805504,Wassaic - Grand Central Terminal,918,1,,3,1
2,3298,4804823,Wassaic - Grand Central Terminal,932,1,,3,1
5,3298,4805016,Grand Central Terminal - Danbury,1848,0,,21,1
5,3298,4805516,Stamford - Danbury,1838,0,,21,1
5,3298,4805278,Stamford - Danbury,1844,0,,21,1
5,3298,4805622,South Norwalk - Danbury,1818,0,,21,1
5,3298,4805586,South Norwalk - Danbury,6870,0,,21,1
5,3298,4805519,South Norwalk - Danbury,1890,0,,21,1
5,3298,4805506,South Norwalk - Danbury,1830,0,,21,1
5,3298,4805750,South Norwalk - Danbury,1882,0,,21,1
5,3298,4804880,South Norwalk - Danbury,1810,0,,21,1
3,3298,4805416,Grand Central Terminal - New Haven,1560,0,,16,1
2,3298,4805274,Southeast - Dover Plains,999,0,,14,1
2,3298,4805345,Wassaic - Southeast,960,1,,3,1
2,3298,4804945,Wassaic - Southeast,952,1,,3,1
2,3298,4804937,Wassaic - Southeast,944,1,,3,1
2,3298,4805273,Wassaic - Southeast,998,1,,3,1
2,3298,4805408,Wassaic - Southeast,990,1,,3,1
2,3298,4805007,Wassaic - Southeast,982,1,,3,1
2,3298,4805005,Wassaic - Southeast,902,1,,3,1
2,3298,4804872,Wassaic - Southeast,970,1,,3,1
1,3298,4805618,Poughkeepsie - Croton Harmon,894,1,,1,1
3,3298,4805366,Grand Central Terminal - Stamford,1376,0,,16,1
3,3298,4805247,Grand Central Terminal - Stamford,1410,0,,16,1
3,3298,4805202,Grand Central Terminal - Stamford,1324,0,,16,1
3,3298,4805201,Grand Central Terminal - Stamford,1322,0,,16,1
3,3298,4805134,Grand Central Terminal - Stamford,1316,0,,16,1
3,3298,4805125,Grand Central Terminal - Stamford,1408,0,,16,1
3,3298,4805116,Grand Central Terminal - Stamford,1392,0,,16,1
3,3298,4805103,Grand Central Terminal - Stamford,1370,0,,16,1
3,3298,4805721,Grand Central Terminal - Stamford,1398,0,,16,1
3,3298,4805694,Grand Central Terminal - Stamford,1300,0,,16,1
3,3298,4805683,Grand Central Terminal - Stamford,1326,0,,16,1
3,3298,4805649,Grand Central Terminal - Stamford,1342,0,,16,1
3,3298,4804985,Grand Central Terminal - Stamford,1396,0,,16,1
3,3298,4804972,Grand Central Terminal - Stamford,1386,0,,16,1
3,3298,4804914,Grand Central Terminal - Stamford,1340,0,,16,1
3,3298,4804913,Grand Central Terminal - Stamford,1334,0,,16,1
3,3298,4804850,Grand Central Terminal - Stamford,1382,0,,16,1
3,3298,4804843,Grand Central Terminal - Stamford,1374,0,,16,1
3,3298,4805340,Grand Central Terminal - Harrison,1246,0,,16,1
3,3298,4805465,Grand Central Terminal - Harrison,1260,0,,16,1
3,3298,4805455,Grand Central Terminal - Harrison,1248,0,,16,1
3,3298,4805453,Grand Central Terminal - Harrison,1244,0,,16,1
3,3298,4804829,Grand Central Terminal - Harrison,1278,0,,16,1
3,3298,4805572,Grand Central Terminal - New Rochelle,1256,0,,16,1
3,3298,4805728,Bridgeport - Grand Central Terminal,1445,1,,5,1
3,3298,4804950,New Haven - Grand Central Terminal,1535,1,,5,1
3,3298,4805550,New Haven - Grand Central Terminal,1595,1,,5,1
3,3298,4805522,New Haven - Grand Central Terminal,1511,1,,5,1
3,3298,4805295,New Haven - Grand Central Terminal,1563,1,,5,1
3,3298,4805403,New Haven - Grand Central Terminal,1545,1,,5,1
3,3298,4805186,New Haven - Grand Central Terminal,1597,1,,5,1
3,3298,4805142,New Haven - Grand Central Terminal,1539,1,,5,1
3,3298,4805759,New Haven - Grand Central Terminal,1567,1,,5,1
3,3298,4805751,New Haven - Grand Central Terminal,1503,1,,5,1
3,3298,4805702,New Haven - Grand Central Terminal,1577,1,,5,1
3,3298,4805689,New Haven - Grand Central Terminal,1531,1,,5,1
3,3298,4804844,New Haven - Grand Central Terminal,1587,1,,5,1
3,3298,4804831,New Haven - Grand Central Terminal,1533,1,,5,1
3,3298,4805473,NH-State St. - Grand Central Terminal,1581,1,,5,1
3,3298,4805097,NH-State St. - Grand Central Terminal,1583,1,,5,1
3,3298,4805008,NH-State St. - Grand Central Terminal,1555,1,,5,1
4,3298,4805494,New Canaan - Grand Central Terminal,1741,1,,8,1
4,3298,4805671,New Canaan - Grand Central Terminal,1707,1,,8,1
3,3298,4805703,New Rochelle - Grand Central Terminal,1229,1,,5,1
3,3298,4805674,Harrison - Grand Central Terminal,1213,1,,5,1
3,3298,4804828,Harrison - Grand Central Terminal,1275,1,,5,1
3,3298,4805200,Old Greenwich - Grand Central Terminal,1315,1,,5,1
3,3298,4805774,Stamford - Grand Central Terminal,1359,1,,5,1
3,3298,4805502,Stamford - Grand Central Terminal,1305,1,,5,1
3,3298,4805591,Stamford - Grand Central Terminal,1369,1,,5,1
3,3298,4805317,Stamford - Grand Central Terminal,1357,1,,5,1
3,3298,4805301,Stamford - Grand Central Terminal,1301,1,,5,1
3,3298,4805245,Stamford - Grand Central Terminal,1395,1,,5,1
3,3298,4805124,Stamford - Grand Central Terminal,1407,1,,5,1
3,3298,4805741,Stamford - Grand Central Terminal,1307,1,,5,1
3,3298,4805052,Stamford - Grand Central Terminal,1363,1,,5,1
3,3298,4804974,Stamford - Grand Central Terminal,1391,1,,5,1
3,3298,4804973,Stamford - Grand Central Terminal,1387,1,,5,1
3,3298,4804970,Stamford - Grand Central Terminal,1379,1,,5,1
3,3298,4804966,Stamford - Grand Central Terminal,1375,1,,5,1
3,3298,4804925,Stamford - Grand Central Terminal,1349,1,,5,1
3,3298,4804856,Stamford - Grand Central Terminal,1393,1,,5,1
3,3298,4804803,Stamford - Grand Central Terminal,1355,1,,5,1
3,3298,4804802,Stamford - Grand Central Terminal,1351,1,,5,1
3,3298,4805610,South Norwalk - Grand Central Terminal,1437,1,,5,1
3,3298,4805137,South Norwalk - Grand Central Terminal,1441,1,,5,1
4,3298,4805554,Grand Central Terminal - New Canaan,1710,0,,19,1
4,3298,4805001,Grand Central Terminal - New Canaan,1778,0,,19,1
3,3298,4805283,Grand Central Terminal - NH-State St.,1506,0,,16,1
3,3298,4805760,Grand Central Terminal - NH-State St.,1518,0,,16,1
3,3298,4805023,Grand Central Terminal - NH-State St.,1510,0,,16,1
3,3298,4805631,Grand Central Terminal - New Haven,1512,0,,16,1
3,3298,4805356,Grand Central Terminal - New Haven,1578,0,,16,1
3,3298,4805080,Grand Central Terminal - New Haven,1532,0,,16,1
3,3298,4804951,Grand Central Terminal - New Haven,1536,0,,16,1
3,3298,4805616,Grand Central Terminal - New Haven,1540,0,,16,1
3,3298,4805592,Grand Central Terminal - New Haven,1588,0,,16,1
3,3298,4805275,Grand Central Terminal - New Haven,1500,0,,16,1
3,3298,4805106,Grand Central Terminal - New Haven,1594,0,,16,1
3,3298,4805740,Grand Central Terminal - New Haven,1544,0,,16,1
3,3298,4804952,Grand Central Terminal - New Haven,1538,0,,16,1
3,3298,4804908,Grand Central Terminal - New Haven,1572,0,,16,1
3,3298,4804907,Grand Central Terminal - New Haven,1570,0,,16,1
2,3298,4805738,Southeast - Wassaic,981,0,,14,1
2,3298,4805567,Grand Central Terminal - Wassaic,959,0,,14,1
2,3298,4805688,Grand Central Terminal - Wassaic,953,0,,14,1
1,3298,4805548,Grand Central Terminal - Poughkeepsie,831,0,,12,1
1,3298,4805510,Grand Central Terminal - Poughkeepsie,813,0,,12,1
1,3298,4805342,Grand Central Terminal - Poughkeepsie,879,0,,12,1
1,3298,4805332,Grand Central Terminal - Poughkeepsie,857,0,,12,1
1,3298,4805310,Grand Central Terminal - Poughkeepsie,809,0,,12,1
1,3298,4805266,Grand Central Terminal - Poughkeepsie,891,0,,12,1
1,3298,4805443,Grand Central Terminal - Poughkeepsie,843,0,,12,1
1,3298,4805190,Grand Central Terminal - Poughkeepsie,853,0,,12,1
1,3298,4805185,Grand Central Terminal - Poughkeepsie,825,0,,12,1
1,3298,4805678,Grand Central Terminal - Poughkeepsie,885,0,,12,1
1,3298,4805662,Grand Central Terminal - Poughkeepsie,847,0,,12,1
1,3298,4805062,Grand Central Terminal - Poughkeepsie,871,0,,12,1
1,3298,4805054,Grand Central Terminal - Poughkeepsie,837,0,,12,1
1,3298,4805003,Grand Central Terminal - Poughkeepsie,895,0,,12,1
5,3298,4805520,Danbury - South Norwalk,1895,1,,10,1
3,3298,4805456,Bridgeport - Stamford,1923,1,,5,1
3,3298,4805477,Grand Central Terminal - Harrison,1372,0,,16,1
2,3298,4804896,North White Plains - Grand Central Terminal,538,1,,3,1
5,3298,4805277,Danbury - Grand Central Terminal,1833,1,,10,1
5,3298,4804881,Danbury - Grand Central Terminal,1811,1,,10,1
3,3298,4805036,Stamford - Grand Central Terminal,1325,1,,5,1
1,3298,4805627,Poughkeepsie - Grand Central Terminal,838,1,,1,1
1,3298,4805055,Poughkeepsie - Grand Central Terminal,842,1,,1,1
1,3298,4805560,Poughkeepsie - Grand Central Terminal,884,1,,1,1
1,3298,4805552,Poughkeepsie - Grand Central Terminal,852,1,,1,1
1,3298,4805543,Poughkeepsie - Grand Central Terminal,818,1,,1,1
1,3298,4805335,Poughkeepsie - Grand Central Terminal,876,1,,1,1
1,3298,4805320,Poughkeepsie - Grand Central Terminal,834,1,,1,1
1,3298,4805450,Poughkeepsie - Grand Central Terminal,868,1,,1,1
1,3298,4805432,Poughkeepsie - Grand Central Terminal,816,1,,1,1
1,3298,4805192,Poughkeepsie - Grand Central Terminal,856,1,,1,1
1,3298,4805068,Poughkeepsie - Grand Central Terminal,880,1,,1,1
1,3298,4805044,Poughkeepsie - Grand Central Terminal,814,1,,1,1
1,3298,4805002,Poughkeepsie - Grand Central Terminal,888,1,,1,1
1,3298,4804926,Poughkeepsie - Grand Central Terminal,830,1,,1,1
2,3298,4805503,Wassaic - Grand Central Terminal,910,1,,3,1
2,3298,4805069,Wassaic - Grand Central Terminal,924,1,,3,1
5,3298,4805517,Grand Central Terminal - Danbury,1868,0,,21,1
5,3298,4805279,Grand Central Terminal - Danbury,1860,0,,21,1
5,3298,4805151,Stamford - Danbury,1874,0,,21,1
3,3298,4804874,Grand Central Terminal - New Haven,1546,0,,16,1
2,3298,4804885,Wassaic - Southeast,996,1,,3,1
2,3298,4805173,Grand Central Terminal - North White Plains,515,0,,14,1
1,3298,4805399,Poughkeepsie - Croton Harmon,892,1,,1,1
6,3298,4805757,Bridgeport - Waterbury,B1934,0,,48,0
6,3298,4805756,Bridgeport - Waterbury,B1916,0,,48,0
6,3298,4805527,Bridgeport - Waterbury,B1946,0,,48,0
6,3298,4805289,Bridgeport - Waterbury,B1906,0,,48,0
6,3298,4805156,Bridgeport - Waterbury,B1986,0,,48,0
6,3298,4805155,Bridgeport - Waterbury,B1926,0,,48,0
6,3298,4805025,Bridgeport - Waterbury,B1974,0,,48,0
6,3298,4805635,Waterbury - Bridgeport,B1923,1,,47,0
6,3298,4805528,Waterbury - Bridgeport,B1973,1,,47,0
6,3298,4805291,Waterbury - Bridgeport,B1991,1,,47,0
6,3298,4805290,Waterbury - Bridgeport,B1963,1,,47,0
6,3298,4805423,Waterbury - Bridgeport,B1935,1,,47,0
6,3298,4805420,Waterbury - Bridgeport,B1997,1,,47,0
6,3298,4805758,Waterbury - Bridgeport,B1951,1,,47,0
6,3298,4804897,Waterbury - Bridgeport,B1981,1,,47,0
2,3299,4806126,Grand Central Terminal - Crestwood,371,0,,14,1
2,3299,4805998,Grand Central Terminal - Crestwood,359,0,,14,1
2,3299,4806127,Grand Central Terminal - Mt Vernon West,379,0,,14,1
1,3299,4806260,Greystone - Grand Central Terminal,416,1,,1,1
1,3299,4806628,Greystone - Grand Central Terminal,440,1,,1,1
1,3299,4805870,Irvington - Grand Central Terminal,434,1,,1,1
1,3299,4806411,Tarrytown - Grand Central Terminal,442,1,,1,1
1,3299,4806394,Tarrytown - Grand Central Terminal,436,1,,1,1
1,3299,4806154,Tarrytown - Grand Central Terminal,446,1,,1,1
1,3299,4806616,Tarrytown - Grand Central Terminal,718,1,,1,1
1,3299,4806035,Scarborough - Grand Central Terminal,720,1,,1,1
1,3299,4805828,Ossining - Grand Central Terminal,728,1,,1,1
1,3299,4806533,Croton Harmon - Grand Central Terminal,750,1,,1,1
1,3299,4806530,Croton Harmon - Grand Central Terminal,742,1,,1,1
1,3299,4806525,Croton Harmon - Grand Central Terminal,768,1,,1,1
1,3299,4806468,Croton Harmon - Grand Central Terminal,704,1,,1,1
1,3299,4806414,Croton Harmon - Grand Central Terminal,738,1,,1,1
1,3299,4806336,Croton Harmon - Grand Central Terminal,730,1,,1,1
1,3299,4806321,Croton Harmon - Grand Central Terminal,774,1,,1,1
1,3299,4806292,Croton Harmon - Grand Central Terminal,770,1,,1,1
1,3299,4806290,Croton Harmon - Grand Central Terminal,758,1,,1,1
1,3299,4806276,Croton Harmon - Grand Central Terminal,712,1,,1,1
1,3299,4806272,Croton Harmon - Grand Central Terminal,708,1,,1,1
1,3299,4806249,Croton Harmon - Grand Central Terminal,700,1,,1,1
1,3299,4806183,Croton Harmon - Grand Central Terminal,784,1,,1,1
1,3299,4806172,Croton Harmon - Grand Central Terminal,794,1,,1,1
1,3299,4806171,Croton Harmon - Grand Central Terminal,790,1,,1,1
1,3299,4806166,Croton Harmon - Grand Central Terminal,744,1,,1,1
1,3299,4806151,Croton Harmon - Grand Central Terminal,776,1,,1,1
1,3299,4806148,Croton Harmon - Grand Central Terminal,714,1,,1,1
1,3299,4806014,Croton Harmon - Grand Central Terminal,710,1,,1,1
1,3299,4806081,Croton Harmon - Grand Central Terminal,732,1,,1,1
1,3299,4806067,Croton Harmon - Grand Central Terminal,788,1,,1,1
1,3299,4806037,Croton Harmon - Grand Central Terminal,746,1,,1,1
1,3299,4806740,Croton Harmon - Grand Central Terminal,754,1,,1,1
1,3299,4806675,Croton Harmon - Grand Central Terminal,724,1,,1,1
1,3299,4806655,Croton Harmon - Grand Central Terminal,782,1,,1,1
1,3299,4806640,Croton Harmon - Grand Central Terminal,796,1,,1,1
1,3299,4806639,Croton Harmon - Grand Central Terminal,772,1,,1,1
1,3299,4806636,Croton Harmon - Grand Central Terminal,740,1,,1,1
1,3299,4806630,Croton Harmon - Grand Central Terminal,766,1,,1,1
1,3299,4805931,Croton Harmon - Grand Central Terminal,780,1,,1,1
1,3299,4805912,Croton Harmon - Grand Central Terminal,748,1,,1,1
1,3299,4805887,Croton Harmon - Grand Central Terminal,778,1,,1,1
1,3299,4805853,Croton Harmon - Grand Central Terminal,702,1,,1,1
1,3299,4805829,Croton Harmon - Grand Central Terminal,736,1,,1,1
1,3299,4805791,Croton Harmon - Grand Central Terminal,792,1,,1,1
1,3299,4805898,Croton Harmon - Grand Central Terminal,762,1,,1,1
2,3299,4806274,Hartsdale - Grand Central Terminal,532,1,,3,1
2,3299,4806491,North White Plains - Grand Central Terminal,596,1,,3,1
2,3299,4806538,North White Plains - Grand Central Terminal,520,1,,3,1
2,3299,4806535,North White Plains - Grand Central Terminal,586,1,,3,1
2,3299,4806523,North White Plains - Grand Central Terminal,536,1,,3,1
2,3299,4806516,North White Plains - Grand Central Terminal,580,1,,3,1
2,3299,4806496,North White Plains - Grand Central Terminal,578,1,,3,1
2,3299,4806409,North White Plains - Grand Central Terminal,582,1,,3,1
2,3299,4806279,North White Plains - Grand Central Terminal,548,1,,3,1
2,3299,4806178,North White Plains - Grand Central Terminal,540,1,,3,1
2,3299,4806169,North White Plains - Grand Central Terminal,558,1,,3,1
2,3299,4806145,North White Plains - Grand Central Terminal,512,1,,3,1
2,3299,4806143,North White Plains - Grand Central Terminal,510,1,,3,1
